,Global_start,Speaker,Speech rate,Phases,Roles,Word,smoothed
0,40.68,Child,0.6006006006006006,PREGAME,0,110,1.0916589200375846
1,6.0,Parent,4.091845746246689,PREGAME,0,7,1.8955167688723826
2,81.59,Child,1.5250544662309358,GAME,SPEAKER1 ,49,1.9190820878862862
3,52.623333333333335,Parent,4.4510445667271625,GAME,SPEAKER1 ,10,2.2205218470767294
4,87.34,Child,0.7168458781362009,GAME,SPEAKER1 ,56,2.4962826650868557
5,85.92,Parent,2.9197080291970856,GAME,SPEAKER1 ,5,2.549422175977058
6,104.0,Child,0.2597402597402601,GAME,SPEAKER1 ,6,2.560262191638359
7,92.65,Parent,3.034389750505732,GAME,SPEAKER1 ,5,2.9266512569098433
8,131.0,Child,6.722689075630265,GAME,SPEAKER1 ,33,3.461163092539249
9,119.37,Parent,2.5626628271747762,GAME,SPEAKER1 ,2,3.00815084941188
10,140.0,Child,7.4468085106383155,GAME,SPEAKER1 ,12,3.6427226781956703
11,132.01,Parent,2.925045703839123,GAME,SPEAKER1 ,12,3.3010378494041763
12,153.38,Child,5.1948051948051255,GAME,SPEAKER1 ,5,3.9372526459282513
13,147.23,Parent,2.9601029601029563,GAME,SPEAKER1 ,22,3.008039448314058
14,156.56,Child,0.5758157389635308,GAME,SPEAKER1 ,5,4.356978884187782
15,157.83,Parent,3.395061728395067,GAME,SPEAKER1 ,17,2.99661649045335
16,177.17,Child,8.10810810810801,GAME,SPEAKER1 ,2,4.669521710697088
17,173.34,Parent,0.7334963325183368,GAME,SPEAKER1 ,3,2.74849341276183
18,185.11,Child,2.23463687150839,GAME,SPEAKER2 ,32,4.026788069398164
19,183.39,Parent,6.727828746177349,GAME,SPEAKER2 ,2,3.8526419875201823
20,194.0,Child,4.175824175824165,GAME,SPEAKER2 ,4,3.7248904270749823
21,190.73,Parent,1.8140589569161008,GAME,SPEAKER2 ,15,3.6885697481512962
22,204.02,Child,4.494382022471979,GAME,SPEAKER2 ,3,3.5558531151805326
23,203.87,Parent,2.8169014084507102,GAME,SPEAKER2 ,6,3.674559207824967
24,210.41,Child,3.0726256983240114,GAME,SPEAKER2 ,16,3.878347018580721
25,206.0,Parent,0.8012820512820501,GAME,SPEAKER2 ,3,3.624127512513096
26,216.07,Child,0.9380863039399604,GAME,SPEAKER2 ,3,3.5111676121000244
27,215.26,Parent,12.499999999999948,GAME,SPEAKER2 ,5,3.903662629798837
28,226.04,Child,4.729729729729671,GAME,SPEAKER2 ,9,3.500470713029561
29,218.49,Parent,1.448395549519149,GAME,SPEAKER2 ,7,3.2475755766113212
30,231.39,Child,3.673469387755077,GAME,SPEAKER2 ,4,3.265113934462905
31,231.53,Parent,2.8340080971659933,GAME,SPEAKER2 ,2,3.3014413119220523
32,239.62,Child,3.478260869565229,GAME,SPEAKER2 ,8,2.989517099508342
33,237.76,Parent,2.941176470588228,GAME,SPEAKER2 ,4,3.1568024348888075
34,267.05,Child,4.803493449781736,GAME,SPEAKER2 ,7,2.9611032895224034
35,248.005,Parent,3.249312388090001,GAME,SPEAKER2 ,4,3.1470889622068636
36,273.37,Child,2.138364779874217,GAME,SPEAKER1 ,7,3.5169655342939845
37,272.77,Parent,0.8230452674897096,GAME,SPEAKER1 ,11,1.9523458319798686
38,282.33,Child,2.057613168724274,GAME,SPEAKER1 ,7,4.001541018869481
39,280.91,Parent,2.2988505747126817,GAME,SPEAKER1 ,28,1.896898225211919
40,287.02,Child,2.014010507880908,GAME,SPEAKER1 ,7,3.628539497585865
41,285.44,Parent,1.51515151515151,GAME,SPEAKER1 ,2,1.9170168118473012
42,304.08,Child,2.81690140845056,GAME,SPEAKER1 ,17,3.2816073883142836
43,289.03,Parent,0.7138607971445567,GAME,SPEAKER1 ,6,2.7324831853125833
44,310.25,Child,5.940846506884189,GAME,SPEAKER1 ,5,2.803096383887189
45,314.56,Parent,1.7473118279569897,GAME,SPEAKER1 ,3,2.45947664453889
46,321.0,Child,9.090909090909138,GAME,SPEAKER1 ,17,3.2190950684762676
47,322.85,Parent,0.9493670886076044,GAME,SPEAKER1 ,10,2.722873034201267
48,326.57,Child,0.316455696202531,GAME,SPEAKER1 ,2,3.2498747553062994
49,331.04,Parent,3.01507537688443,GAME,SPEAKER1 ,2,2.6539904820934614
50,345.03,Child,0.3558718861209961,GAME,SPEAKER1 ,2,3.4955793780613194
