,Global_start,Speaker,Speech rate,Phases,Roles,Word,smoothed
0,14.73,Child,0.5319148936170213,PREGAME,0,13,0.4631587672770815
1,4.255,Parent,3.5015131286159322,PREGAME,0,54,1.347335433598574
2,73.18,Child,0.1954215522054718,GAME,SPEAKER1 ,3,0.6063431888120187
3,47.49,Parent,3.182722843031187,GAME,SPEAKER1 ,67,1.4167798780430185
4,81.91,Child,0.9734433064443028,GAME,SPEAKER1 ,10,1.740130036884593
5,97.05,Parent,2.890855457227138,GAME,SPEAKER1 ,14,1.5120179732811136
6,105.015,Child,1.283215989098342,GAME,SPEAKER1 ,6,1.87422965374283
7,114.79,Parent,1.349325337331337,GAME,SPEAKER1 ,3,1.609483860220685
8,132.0,Child,1.1844331641285963,GAME,SPEAKER1 ,6,1.9932772727904493
9,129.0,Parent,1.201602136181574,GAME,SPEAKER1 ,5,1.7373815420752017
10,138.12,Child,1.2886597938144344,GAME,SPEAKER1 ,36,1.9882881720566679
11,139.0,Parent,0.625,GAME,SPEAKER1 ,14,1.4455467500067645
12,142.0,Child,10.204081632653168,GAME,SPEAKER1 ,2,2.0554635551449487
13,147.0,Parent,0.8571428571428571,GAME,SPEAKER1 ,8,1.3252442118921883
14,148.22,Child,1.2068965517241357,GAME,SPEAKER1 ,6,2.072303187762248
15,154.0,Parent,0.8771929824561399,GAME,SPEAKER1 ,6,1.0534756967460757
16,158.03,Child,1.0714285714285725,GAME,SPEAKER1 ,4,2.183899377789811
17,161.05,Parent,1.1510791366906494,GAME,SPEAKER1 ,4,1.0663508220649793
18,164.77,Child,0.4870129870129873,GAME,SPEAKER1 ,6,2.776933374046041
19,168.0,Parent,0.875,GAME,SPEAKER1 ,5,1.224334672502967
20,171.0,Child,0.8,GAME,SPEAKER1 ,4,2.873291978123781
21,176.0,Parent,2.1,GAME,SPEAKER1 ,5,1.3229221541244751
22,181.0,Child,1.125,GAME,SPEAKER1 ,5,1.7908859906806227
23,186.01,Parent,0.4449388209121241,GAME,SPEAKER1 ,7,2.6022545056217767
24,189.0,Child,2.2875816993464038,GAME,SPEAKER1 ,3,1.853367570403582
25,195.09,Parent,1.4652014652014709,GAME,SPEAKER1 ,7,3.0000775669491127
26,203.54,Child,6.5217391304346695,GAME,SPEAKER1 ,6,1.764148437560288
27,198.4,Parent,2.623456790123461,GAME,SPEAKER1 ,16,3.7119731667483293
28,209.0,Child,2.155887230514096,GAME,SPEAKER1 ,6,2.2313783402740577
29,209.69,Parent,1.512287334593575,GAME,SPEAKER1 ,4,3.8805381160145624
30,217.97,Child,0.4624277456647396,GAME,SPEAKER2 ,10,2.2260316401905147
31,215.0,Parent,12.371134020618571,GAME,SPEAKER2 ,4,4.106011884217236
32,291.0,Child,1.7692307692307692,GAME,SPEAKER2 ,12,2.4751431254131075
33,252.56333333333336,Parent,4.457600534402163,GAME,SPEAKER2 ,3,4.272377682152781
34,304.0,Child,0.2684563758389265,GAME,SPEAKER2 ,8,2.3522805123544166
35,299.07,Parent,7.558139534883601,GAME,SPEAKER2 ,4,4.212776693759222
36,346.0,Child,4.692082111436916,GAME,SPEAKER2 ,9,1.6831983867505644
37,330.598,Parent,2.3920845433960993,GAME,SPEAKER2 ,2,4.074802891901329
38,356.63,Child,0.7518796992481133,GAME,SPEAKER2 ,22,1.544157873700701
39,355.43,Parent,4.129263913824063,GAME,SPEAKER2 ,6,4.014384632771077
40,377.03,Child,3.367003367003336,GAME,SPEAKER2 ,10,1.926804790849063
41,365.525,Parent,1.9422310023320304,GAME,SPEAKER2 ,13,2.7547567147713123
42,380.0,Child,1.181818181818182,GAME,SPEAKER2 ,10,2.0164800542161867
43,381.54,Parent,0.9287925696594456,GAME,SPEAKER2 ,10,3.1603686674052947
44,391.0,Child,0.5,GAME,SPEAKER2 ,6,2.30502151388897
45,388.09,Parent,1.381692573402413,GAME,SPEAKER2 ,7,2.363508581698668
46,403.0,Child,0.9045226130653276,GAME,SPEAKER2 ,6,2.368474378700058
47,394.21,Parent,0.9685230024213052,GAME,SPEAKER2 ,20,2.181578852558221
48,413.0,Child,3.906249999999997,GAME,SPEAKER1 ,9,2.3583767392599415
49,411.4,Parent,1.0344827586206875,GAME,SPEAKER1 ,3,1.7855463900680388
50,433.59000000000003,Child,2.576308139534882,GAME,SPEAKER1 ,19,2.3477128137465826
51,444.67,Parent,8.10810810810801,GAME,SPEAKER1 ,18,2.4244438000653643
52,452.03,Child,2.8653295128939757,GAME,SPEAKER1 ,4,2.339236086676891
53,446.06,Parent,0.3863987635239568,GAME,SPEAKER1 ,8,2.3912726368632415
54,462.34,Child,5.263157894736708,GAME,SPEAKER1 ,4,2.3750360181602748
55,459.0,Parent,0.7547169811320765,GAME,SPEAKER1 ,14,2.3281773729710102
56,470.1,Child,0.6610009442870648,GAME,SPEAKER1 ,21,2.5368129524262657
57,467.15,Parent,0.564971751412428,GAME,SPEAKER1 ,2,2.3286718141434175
58,481.33,Child,3.2710280373831115,GAME,SPEAKER1 ,16,2.2504956620930976
59,476.24,Parent,7.692307692307962,GAME,SPEAKER1 ,15,2.4847319954348697
60,492.0,Child,1.105527638190956,GAME,SPEAKER1 ,10,2.075350313255888
61,487.44,Parent,0.6302521008403373,GAME,SPEAKER1 ,13,1.652207162910048
62,502.71,Child,0.8221993833504562,GAME,SPEAKER1 ,3,1.978503044305445
63,497.0,Parent,0.8138351983723309,GAME,SPEAKER1 ,7,1.6972578784762646
64,513.34,Child,2.360515021459244,GAME,SPEAKER1 ,3,1.4888370986193262
65,507.65,Parent,0.972972972972973,GAME,SPEAKER1 ,12,1.7696199245094302
66,518.0,Child,1.3293943870014806,GAME,SPEAKER1 ,5,1.7771496551972532
67,517.92,Parent,2.4390243902437536,GAME,SPEAKER1 ,9,1.956066469264227
68,526.0,Child,1.0,GAME,SPEAKER1 ,12,1.5384584307706697
69,521.0,Parent,0.6153846153846154,GAME,SPEAKER1 ,5,1.2929364957894025
70,536.0,Child,1.9937040923399847,GAME,SPEAKER1 ,9,1.6748812857864892
71,534.0,Parent,0.7918552036199067,GAME,SPEAKER1 ,4,1.408093669770106
72,546.16,Child,0.8561643835616392,GAME,SPEAKER1 ,5,1.7571369098586613
73,543.0,Parent,1.4059753954305665,GAME,SPEAKER1 ,8,1.4795780810418304
74,552.13,Child,3.2558139534884067,GAME,SPEAKER1 ,6,1.5893397003692367
75,551.65,Parent,2.242990654205598,GAME,SPEAKER1 ,7,2.2227244532204544
76,574.75,Child,1.1228070175438596,GAME,SPEAKER1 ,3,1.8821578472858649
77,563.2950000000001,Parent,1.7241379310345413,GAME,SPEAKER1 ,6,2.6775732228136913
78,589.0,Child,2.333333333333333,GAME,SPEAKER1 ,5,1.9245922414790544
79,582.2,Parent,1.6666666666666712,GAME,SPEAKER1 ,6,2.8196918168943963
80,601.0,Child,1.5625000000000056,GAME,SPEAKER1 ,6,1.9724298339126625
81,599.0,Parent,1.4571948998178483,GAME,SPEAKER1 ,7,3.349013839827922
82,613.07,Child,0.8503401360544224,GAME,SPEAKER1 ,7,2.4945844085786293
83,610.42,Parent,7.661290322580589,GAME,SPEAKER1 ,6,3.366858755276163
84,619.0,Child,3.964757709251133,GAME,SPEAKER1 ,7,2.1799082819198423
85,616.06,Parent,6.532663316582885,GAME,SPEAKER1 ,10,3.209045249720513
86,623.58,Child,1.381909547738707,GAME,SPEAKER1 ,2,2.1944762238925004
87,621.61,Parent,1.8944519621109643,GAME,SPEAKER1 ,9,3.163377847731266
88,637.6,Child,2.4242424242424576,GAME,SPEAKER1 ,8,2.006978715619966
89,632.6099999999999,Parent,5.555753410021642,GAME,SPEAKER1 ,8,3.07235462111482
90,640.56,Child,5.555555555555345,GAME,SPEAKER1 ,5,2.037903417855241
91,644.17,Parent,1.5665796344647351,GAME,SPEAKER1 ,16,3.337794504041056
92,645.0,Child,0.4237288135593196,GAME,SPEAKER1 ,7,2.1727789786809977
93,648.0,Parent,0.8226691042047491,GAME,SPEAKER1 ,3,2.623195127296846
94,651.8,Child,1.2539184952977842,GAME,SPEAKER1 ,9,1.9844384469751526
95,659.07,Parent,1.3131313131313165,GAME,SPEAKER1 ,5,2.122515349526271
96,664.12,Child,0.6458557588805192,GAME,SPEAKER1 ,5,1.9161755927429762
97,669.0,Parent,0.8474576271186474,GAME,SPEAKER1 ,3,2.4675762426250842
98,682.5500000000001,Child,1.8408223201174796,GAME,SPEAKER1 ,10,1.7001828119086928
99,688.13,Parent,3.846153846153981,GAME,SPEAKER1 ,19,2.460599511703195
100,701.0,Child,2.064220183486232,GAME,SPEAKER1 ,21,1.1164165418679366
101,689.07,Parent,1.2298959318826943,GAME,SPEAKER1 ,10,2.4806153372896977
102,710.51,Child,2.269692923898529,GAME,SPEAKER1 ,9,1.1830042184517129
103,704.675,Parent,2.0265453166477103,GAME,SPEAKER1 ,15,2.547288467125534
104,718.17,Child,0.7675438596491224,GAME,SPEAKER2 ,5,1.75427425644187
105,726.22,Parent,5.000000000000284,GAME,SPEAKER2 ,11,2.724243873537094
106,741.17,Child,0.4803073967339059,GAME,SPEAKER2 ,8,2.8729886959314523
107,729.6933333333333,Parent,5.492962831724639,GAME,SPEAKER2 ,9,3.719406533704758
108,764.37,Child,0.3016591251885371,GAME,SPEAKER2 ,7,2.7478179619501444
109,751.81,Parent,1.7467220647432615,GAME,SPEAKER2 ,17,3.5630588163813997
110,786.94,Child,1.0230179028133075,GAME,SPEAKER2 ,11,2.7442957554742544
