,Global_start,Speaker,Speech rate,Phases,Roles,Word,smoothed
25,173.31,Adult2,1.3317191283292993,GAME,SPEAKER1 ,3,3.0101733077609913
26,177.17,Adult1,4.013377926421392,GAME,SPEAKER1 ,8,3.514163132591923
27,184.0,Adult2,3.846153846153813,GAME,SPEAKER2 ,8,3.139716355645252
28,191.325,Adult1,4.446317041736967,GAME,SPEAKER2 ,4,3.484053494234862
29,198.86,Adult2,0.3960396039603974,GAME,SPEAKER2 ,10,2.0777639851744736
30,201.37,Adult1,0.8379888268156462,GAME,SPEAKER2 ,4,3.4425072254923204
31,206.14,Adult2,1.9138755980861213,GAME,SPEAKER2 ,19,3.8142827697962898
32,207.0,Adult1,1.1261261261261266,GAME,SPEAKER2 ,4,3.42862656218169
33,210.59,Adult2,3.7344398340249016,GAME,SPEAKER2 ,2,3.6837793800445784
34,218.79,Adult1,9.52380952380942,GAME,SPEAKER2 ,3,2.992978068280758
35,213.42,Adult2,1.7077798861480042,GAME,SPEAKER2 ,4,4.501091098743059
36,224.19,Adult1,1.4432989690721638,GAME,SPEAKER2 ,10,2.6684198014920195
37,219.77,Adult2,2.2781774580335723,GAME,SPEAKER2 ,9,4.955752709458957
38,240.87,Adult1,0.8474576271186433,GAME,SPEAKER2 ,9,2.377448186515992
39,239.98,Adult2,16.336633663366253,GAME,SPEAKER2 ,10,5.0243065981329185
40,250.32,Adult1,0.8522727272727249,GAME,SPEAKER2 ,16,2.4508384833699752
41,242.07,Adult2,1.6091954022988475,GAME,SPEAKER2 ,16,5.222007289254665
42,267.59,Adult1,3.846153846153741,GAME,SPEAKER2 ,28,2.5520089002226736
43,258.92,Adult2,8.687524596615622,GAME,SPEAKER2 ,4,4.849600098764923
44,272.74,Adult1,1.0923535253227417,GAME,SPEAKER2 ,11,1.686294235224866
45,270.75,Adult2,7.938108342596898,GAME,SPEAKER2 ,3,4.862460940094466
46,285.4,Adult1,1.8275725069527204,GAME,SPEAKER2 ,3,1.609365313477034
47,307.48,Adult2,1.0130246020260538,GAME,SPEAKER2 ,16,4.648815225536049
48,312.95,Adult1,1.4985014985015,GAME,SPEAKER2 ,7,1.5967527942559006
49,316.0,Adult2,3.693181818181837,GAME,SPEAKER2 ,8,2.8780485419389845
50,336.76,Adult1,2.0366598778004086,GAME,SPEAKER1 ,26,1.5590943826241832
51,324.41,Adult2,0.3827751196172253,GAME,SPEAKER1 ,6,2.7747492415451402
52,376.0,Adult1,1.732377538829151,GAME,SPEAKER1 ,34,1.195970031060537
53,356.85999999999996,Adult2,1.823527458113892,GAME,SPEAKER1 ,5,1.8458747305188234
54,394.27,Adult1,0.7509386733416762,GAME,SPEAKER1 ,12,1.1229907582120555
55,393.26,Adult2,0.3553660270078182,GAME,SPEAKER1 ,11,1.0278494434311223
56,415.93,Adult1,0.7339449541284419,GAME,SPEAKER1 ,4,1.038551108368752
57,426.78,Adult2,0.3997335109926703,GAME,SPEAKER1 ,13,1.124934760187137
58,436.09,Adult1,0.5133470225872685,GAME,SPEAKER1 ,14,1.0022592752019186
59,448.63,Adult2,0.6795016987542482,GAME,SPEAKER1 ,13,0.8115829885020297
60,458.52,Adult1,0.5780346820809236,GAME,SPEAKER1 ,7,0.9391442702364079
61,459.68,Adult2,0.3276539973787682,GAME,SPEAKER1 ,23,0.9522026028058543
62,481.13,Adult1,0.4355400696864104,GAME,SPEAKER1 ,5,0.9375704390797537
63,483.15,Adult2,0.5758807588075884,GAME,SPEAKER1 ,9,1.2434156012871016
64,512.93,Adult1,1.0676156583629886,GAME,SPEAKER1 ,2,0.8978200083589587
65,518.36,Adult2,1.8867924528301847,GAME,SPEAKER1 ,5,1.4378486158300932
66,527.42,Adult1,1.171874999999999,GAME,SPEAKER1 ,6,0.8510108851482309
67,530.87,Adult2,0.8730158730158715,GAME,SPEAKER1 ,5,1.7554867192860175
68,542.89,Adult1,1.4686248331108127,GAME,SPEAKER1 ,3,0.8662266623430941
69,544.64,Adult2,1.6483516483516472,GAME,SPEAKER1 ,4,2.094895110001088
70,560.85,Adult1,1.7182130584192628,GAME,SPEAKER2 ,2,0.9156692424244701
71,573.48,Adult2,4.444444444445118,GAME,SPEAKER2 ,11,2.4098285920665883
72,579.78,Adult1,0.3931847968545218,GAME,SPEAKER2 ,2,1.0161276024387096
73,576.94,Adult2,2.105263157894742,GAME,SPEAKER2 ,17,4.197693692939833
74,598.8,Adult1,0.3126628452318907,GAME,SPEAKER2 ,6,1.1967745077397638
75,601.55,Adult2,3.258476442095988,GAME,SPEAKER2 ,10,4.0562373292368035
76,622.62,Adult1,0.6502890173410389,POSTGAME,0,7,1.2302322955193628
77,627.13,Adult2,3.734177215189884,POSTGAME,0,16,4.179170464838188
78,637.32,Adult1,1.0230179028133075,POSTGAME,0,4,1.3165304597283785
79,646.66,Adult2,3.1620553359682715,POSTGAME,0,2,4.112136397804122
80,650.345,Adult1,1.3396653098145646,POSTGAME,0,26,1.285572196453573
81,653.74,Adult2,16.66666666666679,POSTGAME,0,2,3.7081219137279775
82,661.13,Adult1,2.693437806072476,POSTGAME,0,4,1.5624173239083392
83,655.75,Adult2,0.6136851795029145,POSTGAME,0,56,3.54475052228641
84,707.95,Adult1,1.4729950900163908,POSTGAME,0,7,1.800677280771737
85,694.1,Adult2,1.979414093428346,POSTGAME,0,45,3.474982131879441
86,715.05,Adult1,2.2453083109919545,POSTGAME,0,6,1.7682477165191886
87,709.87,Adult2,1.045045045045045,POSTGAME,0,7,3.5836337618379828
88,745.02,Adult1,1.439588688946012,POSTGAME,0,10,1.7724479904011607
89,739.85,Adult2,0.8083140877598182,POSTGAME,0,3,3.4776250809500873
90,765.09,Adult1,2.8847909439474173,POSTGAME,0,12,1.8590590247733891
91,766.24,Adult2,0.6349206349206353,POSTGAME,0,13,1.7744953926143274
92,820.69,Adult1,2.4570024570024724,POSTGAME,0,79,1.618508063480153
93,802.0,Adult2,2.6305609284332667,POSTGAME,0,20,2.069775317934605
94,839.49,Adult1,0.3584229390681002,POSTGAME,0,3,1.7233099427136314
95,828.09,Adult2,4.712041884816762,POSTGAME,0,21,2.260096828921199
96,849.09,Adult1,1.060820367751062,POSTGAME,0,57,1.5434982332715985
97,839.96,Adult2,2.2079772079772138,POSTGAME,0,12,2.45201151588539
98,881.04,Adult1,2.119164619164615,POSTGAME,0,26,1.3835439344998193
99,854.16,Adult2,1.338499471644946,POSTGAME,0,94,2.3621988394676325
100,919.7,Adult1,0.5284791544333538,POSTGAME,0,16,1.0630116073945508
101,899.61,Adult2,3.271204507385413,POSTGAME,0,45,2.2916521022542287
102,955.08,Adult1,2.416212003117696,POSTGAME,0,21,0.7900113343942761
103,960.0,Adult2,3.692307692307693,POSTGAME,0,28,1.9993675546505325
104,982.35,Adult1,0.6270029260136579,POSTGAME,0,3,0.7501865633867094
105,986.12,Adult2,2.772277227722766,POSTGAME,0,21,1.475807345226448
