,Global_start,Speaker,Speech rate,Phases,Roles,Word,smoothed
0,0.31,Child,6.060606060606061,PREGAME,0,3,3.028374841634367
1,1.74,Parent,3.314917127071824,PREGAME,0,5,1.853227052690439
2,30.52,Child,8.82352941176471,PREGAME,0,60,3.8283748416343677
3,18.455000000000002,Parent,2.7663529964045277,PREGAME,0,12,2.308381001820292
4,36.0,Child,5.228758169934637,GAME,SPEAKER1 ,2,4.471166393516828
5,41.07,Parent,4.516129032258073,GAME,SPEAKER1 ,5,2.7600521851987923
6,44.34,Child,4.861111111111119,GAME,SPEAKER1 ,5,5.191331002570327
7,47.54,Parent,2.479338842975205,GAME,SPEAKER1 ,5,3.4073013761373026
8,52.06,Child,2.28136882129278,GAME,SPEAKER1 ,5,5.735346828485262
9,55.09,Parent,3.602305475504324,GAME,SPEAKER1 ,5,3.5887895794040907
10,62.62,Child,7.2,GAME,SPEAKER1 ,20,5.306702875344536
11,64.15,Parent,4.096385542168676,GAME,SPEAKER1 ,8,3.82785889851361
12,71.11,Child,5.785123966942145,GAME,SPEAKER1 ,26,4.809402505921411
13,75.89,Parent,4.0650406504065,GAME,SPEAKER1 ,13,4.2542389639026235
14,83.3,Child,6.481481481481492,GAME,SPEAKER1 ,20,4.955324495347153
15,84.0,Parent,5.825242718446596,GAME,SPEAKER1 ,4,4.249285150923633
16,88.13,Child,4.896142433234415,GAME,SPEAKER1 ,11,5.015801639157622
17,97.0,Parent,1.6333938294010888,GAME,SPEAKER1 ,25,4.397891267607477
18,101.81,Child,2.202810482339538,GAME,SPEAKER1 ,19,5.630371770125109
19,120.31,Parent,5.466540999057501,GAME,SPEAKER1 ,45,4.471364647159536
20,131.33,Child,4.347826086956581,GAME,SPEAKER1 ,45,4.924004728926608
21,132.7,Parent,6.603773584905646,GAME,SPEAKER1 ,3,4.3627110445300294
22,143.82,Child,6.54205607476631,GAME,SPEAKER1 ,11,4.772065475125359
23,138.18,Parent,4.471544715447166,GAME,SPEAKER1 ,20,4.258475336360776
24,152.42,Child,5.405405405405339,GAME,SPEAKER1 ,9,4.855113717477497
25,147.33,Parent,3.816793893129792,GAME,SPEAKER1 ,12,4.153231565476464
26,164.21,Child,7.812500000000167,GAME,SPEAKER1 ,4,4.78391113033325
27,154.37,Parent,4.263565891472863,GAME,SPEAKER1 ,21,4.4717601115392105
28,175.0,Child,0.8426966292134827,GAME,SPEAKER2 ,3,5.256000288209504
29,167.12,Parent,3.118503118503117,GAME,SPEAKER2 ,9,4.342999145831968
30,190.62,Child,4.417670682730908,GAME,SPEAKER2 ,2,5.181405232796027
31,184.62,Parent,3.1269192768832177,GAME,SPEAKER2 ,8,4.331920418692494
32,196.77,Child,7.228915662650741,GAME,SPEAKER2 ,5,4.568470227337663
33,193.2,Parent,4.878048780487778,GAME,SPEAKER2 ,8,4.2530549487420775
34,213.31,Child,4.255319148936181,GAME,SPEAKER2 ,7,4.621464397978905
35,204.875,Parent,4.5001507439658175,GAME,SPEAKER2 ,5,4.483556259405736
36,222.02,Child,6.4516129032258185,GAME,SPEAKER2 ,19,3.971630337240571
37,215.05,Parent,4.307692307692308,GAME,SPEAKER2 ,12,4.553036592451961
38,233.0,Child,3.676470588235296,GAME,SPEAKER2 ,2,4.357795358237048
39,229.12,Parent,6.504065040650385,GAME,SPEAKER2 ,22,4.891803010513539
40,252.72,Child,1.0256410256410315,GAME,SPEAKER2 ,13,4.293846093842788
41,248.88,Parent,3.76175548589342,GAME,SPEAKER2 ,14,4.941192932129688
42,275.67,Child,5.882352941176525,GAME,SPEAKER2 ,33,3.893209731970162
43,261.21000000000004,Parent,5.891305689102719,GAME,SPEAKER2 ,9,4.555682034767196
44,286.63,Child,1.963993453355151,GAME,SPEAKER2 ,2,3.4723661429240367
45,281.42,Parent,4.888888888888889,GAME,SPEAKER2 ,10,4.366224291648838
46,294.39,Child,4.318181818181785,GAME,SPEAKER2 ,3,3.3266521443309327
47,300.88,Parent,6.167400881057318,GAME,SPEAKER2 ,12,4.1763895026348425
48,307.76,Child,3.8421273031825596,GAME,SPEAKER2 ,18,3.255708154920823
49,319.1,Parent,3.571428571428557,GAME,SPEAKER2 ,18,4.061988115311967
50,327.38,Child,3.6231884057971135,GAME,SPEAKER2 ,17,3.5227004219130893
51,323.25,Parent,1.4084507042253476,GAME,SPEAKER2 ,11,4.132773836820719
52,332.52,Child,0.4677268475210478,GAME,SPEAKER2 ,15,3.1865659681315703
53,328.34,Parent,2.7950310559005973,GAME,SPEAKER2 ,8,3.847017879663615
54,357.76,Child,5.140186915887884,GAME,SPEAKER1 ,19,3.3026329164852957
55,334.0,Parent,2.5991792065663466,GAME,SPEAKER1 ,17,3.879688761927988
56,365.18,Child,3.0379746835443124,GAME,SPEAKER1 ,3,3.4234355372879306
57,360.55,Parent,5.474452554744508,GAME,SPEAKER1 ,6,3.672319249456861
58,376.22,Child,3.4285714285714284,GAME,SPEAKER1 ,5,3.3410630806896915
59,368.54,Parent,4.398826979472182,GAME,SPEAKER1 ,7,4.007089645955652
60,395.06,Child,2.857142857142857,GAME,SPEAKER1 ,5,3.6694807432034713
